Product Name,Customer ID,Order City,Quantity,Total Sales Value,Order Status,Timestamp,Unit Price
Smartphone,3f08d4c8-a8c4-41fc-9bad-bf2ebf6294a8,San Francisco,1,148.83,Pending,11/3/2024,148.83
Headphones,e8a0f285-aa06-46cb-9dff-f977a63c605d,Los Angeles,2,21.24,Shipped,11/6/2024,10.62
Monitor,02108bff-24f6-45cd-84f6-bdf1d16a5ad5,Houston,10,495.8,Shipped,12/1/2024,49.58
Gaming Console,0c09d766-c1bf-4a97-95cb-a9e7a82761e4,Chicago,1,172.48,Delivered,3/2/2024,172.48
Tablet,7c88055f-a37d-4da8-a198-3da5441d477c,Boston,3,1327.2,Delivered,5/4/2024,442.4
Tablet,80fa5c8f-aaba-414b-9ea7-696ac0d3a772,Chicago,3,780.96,Cancelled,1/7/2025,260.32
Camera,04a52827-2ed4-4d99-b009-588f58a7cbe0,Phoenix,4,1672.08,Delivered,8/25/2024,418.02
Monitor,bbcc0ec9-641f-4df3-9065-810be7cc8ded,Chicago,10,4176.9,Pending,3/23/2024,417.69
Headphones,b1d7538a-ea11-4b61-9e84-442f95785dd9,Boston,5,594.6,Pending,7/17/2024,118.92
Smartwatch,062f2edc-7547-4116-85ed-4b84d0af1839,Seattle,7,1263.92,Delivered,11/1/2024,180.56
Smartwatch,b572eec1-3159-41cc-aacf-2596c7b47d91,Houston,5,1544.6,Delivered,6/23/2024,308.92
Tablet,46232aa4-a28e-4670-9a95-f615ff7147d2,Houston,3,925.53,Pending,9/19/2024,308.51
Camera,39b2c019-1ccf-4adb-9374-15c124b1905d,Houston,3,1036.77,Pending,6/6/2024,345.59
Laptop,0369d3e1-762e-4a8f-950d-f7e24ec657b4,Houston,9,2762.1,Cancelled,3/31/2024,306.9
Mouse,5b0406c8-e980-4c53-af7b-ff530115d517,Dallas,3,884.52,Delivered,9/2/2024,294.84
Monitor,ba001eb7-a17b-4bf0-adc8-5b2bb2a5f128,Miami,2,162.66,Delivered,3/16/2024,81.33
Tablet,72cdae60-a3fc-433e-9573-10f67461df56,San Francisco,2,805.98,Pending,9/4/2024,402.99
Camera,d23cac84-b50f-4c45-9947-01fe6a8d23ef,San Francisco,9,291.6,Cancelled,3/19/2024,32.4
Smartphone,1ce4f1d6-8624-4c64-80f3-efde251c7bb0,Houston,2,520.74,Delivered,1/17/2025,260.37
Tablet,40cd77ae-6d1c-4fb7-9819-067ea78edb29,Los Angeles,10,2902.1,Pending,4/1/2024,290.21
Gaming Console,5789685f-6cb5-4399-99b2-fc4ede9cf833,Phoenix,9,383.31,Cancelled,1/25/2025,42.59
Keyboard,7a815ea6-d22f-4787-b358-34b27478cb86,Miami,1,438.49,Shipped,7/5/2024,438.49
Mouse,b24e8ac1-8c38-4ba3-8ccf-7d5586b29bbe,Phoenix,7,2970.87,Delivered,4/6/2024,424.41
Monitor,3d2bd95c-31db-44f9-b491-97d52f66e22a,Chicago,2,504.16,Pending,5/5/2024,252.08
Smartwatch,aaa67a7e-c9fa-43bb-980c-a981f23f5184,Chicago,10,3371.6,Delivered,3/29/2024,337.16
Smartphone,9ab7ad9f-68c7-47e0-94c3-cd58c1786ac1,Phoenix,4,840.12,Delivered,7/17/2024,210.03
Monitor,61f94f5f-6b84-4dc1-a229-83e41b1039e6,Miami,9,3800.07,Delivered,7/18/2024,422.23
Mouse,a2c95366-8dd7-4cd8-9174-5216abf4f253,Boston,4,527.12,Cancelled,3/23/2024,131.78
Gaming Console,89706f58-2a6c-4cb9-95aa-002f61b57bce,Seattle,4,1294.44,Pending,10/28/2024,323.61
Laptop,99265b56-656a-4ef4-b844-6ee6ecbc1b8c,Dallas,6,1677.84,Delivered,11/13/2024,279.64
Gaming Console,0845e654-26e6-43fb-a396-8ee0dd079f28,Seattle,5,1478.95,Shipped,12/2/2024,295.79
Tablet,c153a45c-2551-4835-9e91-337555bf0d2e,Seattle,7,2627.8,Cancelled,4/20/2024,375.4
Smartwatch,087ad0b9-0298-4dba-aac6-806cccbe8e8a,Seattle,10,4811.9,Pending,9/29/2024,481.19
Smartwatch,5eca4ba8-717b-4657-b914-addca05a587d,Phoenix,3,614.67,Pending,9/5/2024,204.89
Smartphone,e5b75927-3da2-4923-a47e-ab501c069565,New York,4,1044.36,Shipped,5/25/2024,261.09
Tablet,c0f9630a-b1e7-4497-959f-13508e249d6b,Los Angeles,1,385.18,Shipped,7/4/2024,385.18
Tablet,9141e072-1a60-416c-bf08-5b710ccbb125,Houston,2,769.22,Pending,6/10/2024,384.61
Smartwatch,59874a6b-9f7c-40f2-9431-bde8014c36e5,Phoenix,4,1679.4,Shipped,2/2/2025,419.85
Tablet,3331091c-d62f-4910-b35d-590272537169,New York,1,80.93,Shipped,3/4/2024,80.93
Tablet,48102e7f-177b-4ca0-b709-84dd516731f5,San Francisco,5,1257.15,Shipped,3/15/2024,251.43
Smartwatch,6b804d7b-b3a5-43b8-8d4a-bf64dc57cb1d,Los Angeles,8,508.96,Delivered,12/30/2024,63.62
Monitor,bbab7ca2-3718-4e73-9754-15983d6ddf89,New York,8,2422.72,Delivered,9/13/2024,302.84
Keyboard,816f573b-72c9-4431-8c28-cbbf63c992a1,Phoenix,9,3762.36,Shipped,3/16/2024,418.04
Monitor,35eb2a7e-f04e-4a32-bbb0-611a810b8b55,Chicago,9,522.72,Shipped,11/10/2024,58.08
Smartwatch,acb8b7ea-f63b-4abb-a854-7f076f615f30,Seattle,7,280.14,Delivered,3/8/2024,40.02
Headphones,2e05cd22-f371-40cc-8016-418411e55145,San Francisco,8,932,Delivered,5/9/2024,116.5
Laptop,73b7db46-434d-4121-bc2e-255755bc6ab0,Seattle,4,1809.36,Cancelled,6/12/2024,452.34
Gaming Console,2b8a0673-8948-46b5-82a6-bb3a7ca3592b,San Francisco,9,3508.29,Pending,2/22/2024,389.81
Keyboard,d16cd4d2-8612-4339-83d4-bfcda6dcf621,San Francisco,2,489.26,Cancelled,6/26/2024,244.63
Camera,50b9e4b7-a95e-48d4-80ba-861bd167ee13,Dallas,6,2774.46,Cancelled,3/7/2024,462.41
Smartphone,41d22719-2eeb-4505-9dd3-a907a0a06d3c,Dallas,7,1120.42,Shipped,11/8/2024,160.06
Keyboard,9c3da9ac-bc88-4d1f-8832-e44a0d344472,Dallas,7,2417.03,Cancelled,3/1/2024,345.29
Keyboard,046d01a4-beac-42b8-b8b6-e5fce0bff292,Boston,8,813.12,Shipped,11/11/2024,101.64
Smartwatch,c33b24c5-cb3d-4d11-8601-a202c310f26c,Los Angeles,2,221.74,Delivered,7/15/2024,110.87
Smartwatch,92bbc483-c104-49ad-a189-5a983c9f659f,Phoenix,1,326.54,Delivered,2/9/2024,326.54
Headphones,a66a9a5a-95af-4805-9c92-4266e0981286,Houston,10,2407.9,Pending,2/7/2024,240.79
Monitor,da1d2e61-4d2a-4e36-9080-252423b2c730,Houston,4,717.76,Cancelled,12/14/2024,179.44
Headphones,14c9634a-c134-418e-a649-9c3fc7b1f314,Los Angeles,9,674.37,Pending,4/7/2024,74.93
Camera,32711cbd-c81b-45c6-ac1a-b6974dc4b440,Phoenix,10,4309.9,Cancelled,1/30/2025,430.99
Laptop,5426b3a8-7d5c-41b2-82b3-e14825035334,Boston,3,659.46,Cancelled,6/12/2024,219.82
Mouse,2377f5d0-141f-4c1e-86e4-afa9dcfa3d92,Los Angeles,10,1160.9,Pending,2/16/2024,116.09
Camera,a495863e-49fd-411f-88b0-02b7051e456d,Phoenix,2,170.7,Pending,2/23/2024,85.35
Mouse,2b796376-62a0-4d31-8453-826bd22a0531,Houston,8,2970.96,Cancelled,6/18/2024,371.37
Smartwatch,97ca8784-29fe-4b1c-a226-9763278ec81f,Seattle,4,1029.76,Cancelled,6/2/2024,257.44
Gaming Console,0303d808-05c1-45e6-bd5c-580593e6e0ec,Boston,5,916.65,Delivered,2/25/2024,183.33
Monitor,1bff3001-af0f-4f52-adb0-b935d8e1daca,New York,2,476.02,Delivered,5/24/2024,238.01
Tablet,67fd6916-8aec-40d8-a27e-1718289b3b20,Los Angeles,8,3272.56,Pending,7/17/2024,409.07
Laptop,3116b7b0-74fc-4c7e-a1c9-fde396c6bd49,Los Angeles,5,2335.25,Pending,8/16/2024,467.05
Keyboard,3d204e57-616d-4553-9596-c26fa2be85b1,Dallas,6,2955.54,Shipped,11/24/2024,492.59
Camera,4b213cbd-7383-4d61-ad72-bb23584fe223,Chicago,6,276.12,Delivered,6/13/2024,46.02
Camera,cf0c2f17-3afe-4bce-bbb6-200f75914c86,Phoenix,5,2189.05,Pending,7/14/2024,437.81
Mouse,f6ad126c-e9ff-4da2-80ea-049998f6e18f,San Francisco,1,247.1,Pending,5/28/2024,247.1
Mouse,ccbd5415-2475-459a-b7de-42c13c67bba6,Dallas,3,1101.84,Pending,5/30/2024,367.28
Smartwatch,ab97b364-a551-4f85-a96b-5b4a159d5543,New York,7,525,Cancelled,6/13/2024,75
Gaming Console,d02857a0-a5f0-4db5-91da-1db2b67f2151,Los Angeles,6,1291.5,Cancelled,4/9/2024,215.25
Gaming Console,091c05b6-ecaf-40e7-9076-b177293d0e6a,Chicago,2,609.72,Delivered,11/8/2024,304.86
Tablet,8a111198-0b3a-4a11-a369-b9760ace68ac,New York,9,1202.04,Shipped,8/22/2024,133.56
Tablet,ecf7ca03-0471-4245-80b5-70298d793dec,Seattle,5,973.65,Cancelled,2/9/2024,194.73
Monitor,72cfb9f7-35c2-4438-a8c1-9114c8766bbe,Houston,9,2996.55,Pending,7/30/2024,332.95
Smartwatch,5559ee54-fd04-4014-9fe0-71dc0c021ec3,Boston,10,3800,Cancelled,11/25/2024,380
Tablet,50e8ebe9-0666-46c2-9094-fea979707676,Phoenix,7,2055.62,Shipped,3/6/2024,293.66
Tablet,235c44dc-92bb-4ed7-814a-a0ca87ca50dc,Chicago,2,515.18,Pending,7/14/2024,257.59
Laptop,e73d9bfb-cea8-49ea-9862-59649d6ba789,Phoenix,9,3161.88,Delivered,6/13/2024,351.32
Smartwatch,d6933582-a8e0-4184-a5ee-023c76f8f781,Dallas,7,2656.99,Cancelled,5/9/2024,379.57
Mouse,6c64d116-74a0-4d29-ad35-507fdfa5ba32,Houston,3,643.5,Delivered,6/25/2024,214.5
Camera,0794f55a-1b23-4138-b37c-7805151376ff,Miami,5,1532.55,Pending,4/29/2024,306.51
Smartwatch,001f5d29-6b0f-4062-a978-777877f3230a,New York,6,2283.48,Pending,6/23/2024,380.58
Mouse,48d20676-7371-40e1-b716-7555f9fe3c55,Phoenix,7,1878.73,Pending,7/7/2024,268.39
Tablet,059c56c9-365d-46ce-80a7-5b7bd79c0990,Boston,7,1808.1,Shipped,4/9/2024,258.3
Headphones,cd95a334-7225-4819-aacf-1334d69016da,Miami,6,1609.62,Delivered,5/1/2024,268.27
Camera,5df9365c-64a5-4fdb-9323-8d584ef32232,San Francisco,9,518.22,Pending,7/8/2024,57.58
Smartphone,02b72c52-8431-498e-a933-1f34cd1b2483,Phoenix,7,2167.55,Pending,11/30/2024,309.65
Monitor,8f76561f-24fb-40c1-a89f-362c66c92052,Dallas,9,4038.03,Shipped,3/12/2024,448.67
Headphones,8a47be49-96d5-4e08-94eb-98cbe23c69c5,Chicago,9,1404.09,Delivered,4/29/2024,156.01
Camera,458de464-e292-4959-a775-996413ab0474,Miami,6,1589.88,Pending,8/5/2024,264.98
Monitor,cb4cdcab-57e9-4320-aa56-0bf954b1bbc3,Seattle,4,1336.68,Pending,2/10/2024,334.17
Smartphone,b3701317-8683-4ce2-8e15-29aaea7789cb,Los Angeles,7,1756.93,Pending,10/18/2024,250.99
Smartwatch,b0177b16-1273-4427-8e42-699c47c20c8a,Miami,9,615.96,Delivered,5/10/2024,68.44
Camera,d41f2b82-d90c-443f-a113-b5c7d9545082,New York,4,1289.36,Cancelled,2/14/2024,322.34
Laptop,f01d041e-449f-49ad-b864-1a2a5daf5f76,Chicago,3,697.08,Shipped,7/18/2024,232.36
Gaming Console,db8f9f80-8591-49ca-8373-d13384c8c215,Boston,5,1390.1,Delivered,8/21/2024,278.02
Gaming Console,812f534b-a447-4ad1-886e-3cf28309c38e,Seattle,3,826.98,Cancelled,7/21/2024,275.66
Smartphone,6aa9daef-52bc-493e-a0bc-4941ae4c61b4,Dallas,5,770.2,Shipped,7/17/2024,154.04
Camera,13177360-459d-4cbf-9119-28e357952940,Seattle,7,1210.79,Delivered,7/30/2024,172.97
Gaming Console,a99b1456-46e3-443d-8003-1d4bc6ea4a6f,Miami,9,2208.78,Delivered,11/26/2024,245.42
Camera,0403e04b-a4c9-4629-aead-7a148b89f1c1,Miami,3,1017.39,Cancelled,9/7/2024,339.13
Smartphone,4bb91e95-f66c-440e-84ad-681eaccb312f,New York,4,763.08,Shipped,8/30/2024,190.77
Keyboard,188bb171-fcb5-435f-b519-b37808582e0d,Dallas,10,3434.8,Pending,6/30/2024,343.48
Gaming Console,eba51d7d-f096-40c2-94eb-cca95f5059b0,New York,10,4703.1,Cancelled,11/16/2024,470.31
Monitor,8130bd54-8002-49ec-901d-14d589783704,Boston,1,195.23,Delivered,9/12/2024,195.23
Keyboard,037c8cfa-82ea-47aa-911b-0458e8398c71,Miami,4,475.04,Shipped,10/2/2024,118.76
Camera,533da06b-8ed9-42ff-b193-dc10c28eb5c4,Miami,1,160.31,Pending,8/23/2024,160.31
Laptop,08cc56ac-5216-4db4-b930-e2ef4bacebf5,Seattle,8,709.84,Shipped,7/24/2024,88.73
Headphones,bfb604cb-7457-4034-9e75-f1c2e817103c,Boston,5,1749.95,Pending,10/8/2024,349.99
Smartphone,27218b00-4190-46f0-ad0b-3a309fbc7383,Seattle,7,3106.95,Shipped,7/29/2024,443.85
Gaming Console,0f3b10ac-7bcc-41b8-8e94-9048f8706a04,Dallas,7,606.2,Cancelled,12/30/2024,86.6
Mouse,50aef3af-cf4b-4279-b7fa-0c9d3757c054,Miami,9,4358.25,Shipped,5/22/2024,484.25
Smartwatch,bbfa1940-9454-436d-8fde-469fa3c829d7,Miami,8,2555.52,Delivered,5/12/2024,319.44
Headphones,7576ddd0-7b00-4c7d-b35c-45a8fd5b0e10,Chicago,6,2517.54,Pending,7/3/2024,419.59
Monitor,2c7c8d9e-49b2-4e62-8a4e-9fea9513e01a,Houston,7,272.3,Shipped,1/21/2025,38.9
Mouse,a37732fe-dcbb-4272-9432-c8f4fb9f1287,Dallas,2,183.94,Cancelled,9/7/2024,91.97
Camera,e3a3f9b8-41fd-41cd-bd99-6e093c4851fb,Houston,10,4634.9,Delivered,1/8/2025,463.49
Smartphone,f81bc316-ce6a-4d9b-827a-64bc51323f2d,Miami,1,397.98,Cancelled,2/27/2024,397.98
Laptop,1580fae2-4f34-4285-ac0c-5c67ab59f078,Boston,6,303.72,Shipped,3/23/2024,50.62
Mouse,67ae9423-0f4f-4114-8ee5-2f313ac44022,Boston,10,2989.9,Pending,10/30/2024,298.99
Headphones,3ac6230c-6c0f-4106-b526-b09f93e40593,Miami,6,873.72,Cancelled,1/25/2025,145.62
Smartwatch,760b6466-0ca8-410e-91d3-d432c89f1ad5,Houston,8,786.48,Shipped,9/6/2024,98.31
Smartphone,12ce29ee-d9be-4408-89c8-ddb90f826958,Phoenix,3,954.69,Cancelled,4/7/2024,318.23
Mouse,bad07f1b-56ef-40ee-89cf-6799556e8711,Miami,5,2204.05,Cancelled,1/15/2025,440.81
Smartwatch,5a00feb4-22fb-4e88-b391-8146cb5000ea,Houston,6,250.74,Shipped,6/24/2024,41.79
Gaming Console,babd2935-020f-49fe-a1f7-f16e79ead43b,Chicago,8,2247.76,Pending,3/20/2024,280.97
Laptop,70c4d419-e03c-4b7a-8684-4db33ea132c3,Miami,10,3228.2,Delivered,7/1/2024,322.82
Mouse,0c9feb08-63f8-4d14-9b69-009eab0395d1,San Francisco,7,876.05,Cancelled,8/2/2024,125.15
Camera,d3c44438-93ce-46f3-bf90-23972b1afcef,Seattle,10,3967.3,Shipped,4/28/2024,396.73
Smartphone,52161c13-a373-4625-bb2f-4984d62f93e2,Chicago,8,1946.4,Cancelled,5/30/2024,243.3
Laptop,d0033557-739d-4d91-8e4e-762db890bfaa,Dallas,6,588.54,Shipped,1/2/2025,98.09
Keyboard,988ffc23-06a5-4dc1-abf9-2e79dc8b00e6,Phoenix,7,2006.13,Pending,10/12/2024,286.59
Headphones,28d88159-f62c-47cf-9b3f-b106424cb882,Seattle,10,1248.8,Pending,9/30/2024,124.88
Tablet,b7a19e02-2f03-425d-a3e3-227b620e248a,Seattle,2,337.42,Delivered,7/9/2024,168.71
Headphones,11661004-483c-40e3-9e7d-32ef90502250,Dallas,6,494.28,Shipped,2/11/2024,82.38
Keyboard,76b7aa74-588b-4010-ba63-98983d34e393,New York,9,491.31,Shipped,3/27/2024,54.59
Tablet,61a70713-1dee-49ef-9b48-b57420c75148,Houston,2,93.1,Delivered,6/1/2024,46.55
Laptop,b50af960-7773-495b-a3da-ce568ecbc770,Miami,3,996.21,Pending,10/13/2024,332.07
Camera,705ae3c9-f6b8-4f0a-aa52-95ddfe0ff83b,Boston,3,468.93,Delivered,5/1/2024,156.31
Smartphone,73a3b477-2030-4db4-9554-7e2afddbdeb0,Phoenix,8,1543.6,Pending,5/17/2024,192.95
Tablet,b7275cf5-0125-4e54-b753-70fb36bea5b4,Chicago,10,961.6,Delivered,5/10/2024,96.16
Mouse,a7545fef-c931-4ccb-bd9e-20d6ab031c10,Boston,8,3130.24,Shipped,11/20/2024,391.28
Headphones,c9c2b62a-bef5-40b9-9461-8ecc4a059396,Seattle,1,77.66,Shipped,12/13/2024,77.66
Headphones,6fb33771-dbc4-4d60-b756-488229c10fc6,Boston,8,1581.44,Cancelled,6/6/2024,197.68
Gaming Console,485f20ea-33c6-4099-9cc8-b1f8bfc738a4,Miami,10,4797.5,Cancelled,9/23/2024,479.75
Monitor,4839b32b-ba2d-4f5e-b05f-727d3c598d79,San Francisco,2,847.06,Pending,6/24/2024,423.53
Gaming Console,b536536a-1013-416e-b87e-78ca9871528a,Miami,6,1773.18,Cancelled,11/15/2024,295.53
Smartwatch,4ed81334-364b-434f-b0a4-113610b2cd90,Miami,8,2308.88,Delivered,7/5/2024,288.61
Keyboard,104da7a5-2e7c-4e98-85ca-76da8ba7912d,Miami,3,611.97,Cancelled,7/9/2024,203.99
Smartphone,30124587-66c6-482c-8509-1bcc91a4191a,Seattle,3,1261.2,Shipped,1/10/2025,420.4
Laptop,1c6ad253-b98b-4c03-a485-baf20f74eb80,Phoenix,3,448.98,Pending,4/1/2024,149.66
Headphones,432ae458-12dd-4b59-8703-306e22a22c3b,San Francisco,10,2630.6,Cancelled,10/30/2024,263.06
Tablet,8ad1606a-322e-46f7-83ab-c8d8fbadad57,Phoenix,2,640.04,Pending,4/28/2024,320.02
Laptop,aa390d70-f4e9-43c3-ba95-4127d25c4913,Chicago,3,747.06,Delivered,8/22/2024,249.02
Monitor,e7884b63-6c7a-4561-8bed-d5053f66089e,Chicago,4,840.96,Delivered,7/3/2024,210.24
Mouse,825c1064-97b5-479c-844d-b8d14f839373,Boston,10,3373.3,Shipped,11/24/2024,337.33
Tablet,f3c40737-01b2-44ef-a99b-a43d4ac598d6,Dallas,7,3194.59,Pending,5/22/2024,456.37
Monitor,82a0b0a1-86f7-44f4-b63d-349a4d671680,Boston,10,3826.4,Shipped,9/21/2024,382.64
Keyboard,4e598553-0230-4805-9490-c857d956b615,Seattle,6,1733.46,Pending,1/19/2025,288.91
Camera,ea242f8f-ad13-41ba-9276-cf745d06b442,Houston,1,86.5,Shipped,4/24/2024,86.5
Smartphone,21dce2cd-9ccc-4d98-a904-09f3d8feaa47,Houston,9,1964.07,Pending,12/14/2024,218.23
Camera,e18d4979-b685-4b85-857e-d66c9845615a,Seattle,1,147.31,Shipped,3/28/2024,147.31
Laptop,cab84b40-6740-4aa1-aa2b-af4590814dea,Phoenix,8,3888.88,Cancelled,8/20/2024,486.11
Keyboard,f97f184c-b4d3-4ee7-bcc3-d9a104737f36,Los Angeles,4,598.48,Delivered,11/6/2024,149.62
Monitor,10ebf837-42ee-48d7-a547-17521b150f93,New York,6,2630.22,Delivered,11/1/2024,438.37
Camera,31b94ad2-699d-46d5-bb1e-f66911bd0fd6,New York,10,2259.2,Pending,4/19/2024,225.92
Tablet,5d44bc84-754e-4477-9138-3207a0cfdf18,Houston,6,1764.72,Delivered,3/7/2024,294.12
Headphones,fe0786a3-6d11-421d-892a-72d41f930e9e,Dallas,8,1759.68,Shipped,4/18/2024,219.96
Smartphone,3c337031-62d0-443a-82dc-0d7a72746b93,Dallas,2,876.24,Cancelled,11/7/2024,438.12
Camera,c2195082-a10a-40a0-912c-38037cf78454,Los Angeles,6,1761.42,Cancelled,7/8/2024,293.57
Keyboard,7d8c2138-3afb-4734-9769-ad4eb8039982,Boston,10,876.7,Shipped,10/1/2024,87.67
Laptop,05a09d43-c4c4-4228-be31-58820b760496,Miami,7,804.93,Pending,4/30/2024,114.99
Tablet,2e719eb3-3ed9-4cb0-9972-0c81d64a1d82,New York,9,2135.43,Cancelled,6/26/2024,237.27
Smartphone,12516e8b-7e7c-4bdb-9653-35d6425545aa,Dallas,4,154.6,Pending,9/29/2024,38.65
Mouse,71187b16-f94b-4aa4-be96-e4354f9d110f,New York,4,1739.04,Pending,12/26/2024,434.76
Smartphone,ccc00cc1-4be1-40ab-8aba-ba12e486be81,New York,10,1907.7,Delivered,12/13/2024,190.77
Gaming Console,d992a1ad-fe6c-46de-ab60-8aad5957a21c,New York,8,1210.4,Shipped,2/3/2024,151.3
Keyboard,918f7d19-e4e1-4624-a1f8-13414e1e1f6a,Boston,10,3136.7,Shipped,8/1/2024,313.67
Smartphone,4409ee59-dd99-41cf-8632-d9760b96bd4a,Seattle,5,367.8,Pending,6/29/2024,73.56
Camera,2b6bcc91-2263-4b9d-95e1-7baaf5bd974f,Seattle,8,3330.96,Cancelled,10/5/2024,416.37
Laptop,343e006b-50d2-43a8-8f83-3774bdc26dbb,Miami,8,239.76,Delivered,3/29/2024,29.97
Gaming Console,4d79dcc9-da31-4447-b6a6-0b4e07a219f0,Los Angeles,5,2100.25,Shipped,7/7/2024,420.05
Tablet,ac99bae4-4388-45f0-90e4-194cc2ddce66,San Francisco,6,1495.98,Delivered,11/10/2024,249.33
Keyboard,798377ce-10f7-4aeb-bdbb-01aebad71637,Phoenix,7,2917.53,Cancelled,5/2/2024,416.79
Keyboard,78ea4543-6928-4d03-ad3a-8809876ffcac,San Francisco,2,237.38,Cancelled,7/6/2024,118.69
Smartphone,0c3a94ad-c655-4d99-9a74-9dfdeb5d3e09,New York,3,749.16,Delivered,2/17/2024,249.72
Smartphone,2173b820-8686-494e-ad0d-c101a0453621,Los Angeles,1,238.79,Shipped,11/5/2024,238.79
Keyboard,12c6a3ba-b21e-4682-8723-0a1a99a141fb,Chicago,9,1469.16,Pending,11/30/2024,163.24
Headphones,83840944-5090-46ac-93d1-cbd97e90a292,New York,1,119.81,Shipped,12/19/2024,119.81
Camera,31e031dc-a46c-4d89-a179-b5fe1b04276c,Dallas,9,2123.91,Cancelled,3/28/2024,235.99
Keyboard,2650aa67-1a74-45b1-87f5-6cfd4aacf323,Phoenix,8,2317.6,Cancelled,3/29/2024,289.7
Laptop,28e9d50f-9c58-4b2f-a474-b0d5c2009395,Los Angeles,7,1118.46,Shipped,12/24/2024,159.78
Smartwatch,a48b4b0e-6d0a-416d-a97a-6e8878a98df7,Seattle,6,2049.24,Cancelled,9/29/2024,341.54
Camera,ff55e278-cdb3-414c-be21-c43cb0f86097,Chicago,2,816.96,Pending,1/17/2025,408.48
Mouse,46259d8c-c6ce-4894-baab-7b9c8478988b,Dallas,5,599.3,Pending,1/20/2025,119.86
Camera,c0dec4c6-e8ca-4aef-a779-3d0d9e4e2b9b,Dallas,8,1418.16,Shipped,12/1/2024,177.27
Keyboard,82140b7a-7238-4607-84b3-65e95563ae07,New York,9,3216.78,Shipped,8/28/2024,357.42
Headphones,f5527c40-cdc8-4839-8bfc-d7a809c3b27a,Miami,9,4465.44,Shipped,11/8/2024,496.16
Smartphone,860b23ee-1c84-4402-9582-e5e5657e5346,Phoenix,10,1776.4,Pending,6/30/2024,177.64
Monitor,3ed15595-7081-4342-a044-047f7b536875,Dallas,10,3025.4,Pending,5/11/2024,302.54
Smartphone,eb5b1947-fa83-4476-a7f0-7ae36a5a66fd,Dallas,3,1310.73,Delivered,4/5/2024,436.91
Tablet,8e3e5a9a-ac34-408a-b27e-5ae2909497f9,Dallas,3,594.18,Cancelled,2/20/2024,198.06
Keyboard,28fce812-f5d8-4ef8-a4e7-b5735350c3ef,Chicago,1,394.87,Pending,6/23/2024,394.87
Keyboard,a34d6547-32e3-4224-9090-35ea10c10979,Phoenix,3,1412.25,Shipped,7/21/2024,470.75
Tablet,6f8256ac-63da-49ad-9091-e0b8e0206428,Dallas,2,675,Pending,11/14/2024,337.5
Keyboard,ca64f4ee-a265-49c5-95bd-9b49ec01ba3b,Seattle,3,892.92,Pending,5/8/2024,297.64
Tablet,5914f39a-567a-4cb0-987b-8ebd8cbf98d6,Chicago,9,3266.19,Pending,10/14/2024,362.91
Tablet,2945d51f-e6cb-4e59-8eb1-ed786b5a0101,Boston,3,921.81,Pending,6/23/2024,307.27
Monitor,38534480-b103-4b52-951a-624d45927692,Chicago,9,3107.25,Shipped,1/10/2025,345.25
Gaming Console,9cc2e5fe-402e-440c-b736-29c3f1c29840,Miami,6,2246.1,Delivered,5/31/2024,374.35
Smartwatch,15dfcc60-e7a0-4c4b-9d2f-38adfaaea3c5,Chicago,3,850.47,Shipped,6/6/2024,283.49
Monitor,1c7e6973-2548-42c8-8607-1e854323974b,Phoenix,6,2172.6,Delivered,6/13/2024,362.1
Camera,af9d0bff-f952-4af6-a3ad-40e43901750b,Boston,5,832.45,Pending,7/4/2024,166.49
Camera,04503727-201c-4236-949f-227474e3f1a4,Miami,10,2442.9,Cancelled,6/6/2024,244.29
Camera,ab6d7ff1-4d9c-4731-9513-dab84aabfa7a,Seattle,9,4454.55,Delivered,10/11/2024,494.95
Gaming Console,4a4ed83a-06c9-4e96-9d16-abc5c0157b69,Boston,3,873.66,Delivered,11/16/2024,291.22
Smartwatch,bb798a32-2201-40e5-89a8-43c9cdc65cfe,Los Angeles,5,1243.4,Cancelled,6/11/2024,248.68
Monitor,a622921b-75c6-480c-b919-6f6bf33b9cdb,Boston,6,608.82,Shipped,11/11/2024,101.47
Mouse,fc560704-6ed5-467f-ade9-398293cc0519,Los Angeles,1,401.38,Shipped,4/23/2024,401.38
Laptop,4823593e-caf6-4dee-94df-659e92f2c374,Miami,7,389.2,Delivered,10/31/2024,55.6
Keyboard,674848f4-f989-4c93-aadb-23c2c68bb712,Chicago,3,1491.3,Shipped,10/21/2024,497.1
Keyboard,a61ecba9-33f3-44ad-9ea9-49d931379c7d,Dallas,10,2170.8,Delivered,4/27/2024,217.08
Tablet,71325fd9-5291-4f5a-a019-b29c54725839,Houston,8,3186,Pending,9/6/2024,398.25
Headphones,8f099f20-fc20-40ef-9170-04352ae00d09,Seattle,3,1282.2,Cancelled,8/28/2024,427.4
Gaming Console,2b8c2936-4dd5-417c-a85f-214310a4dd76,New York,8,2901.68,Pending,9/24/2024,362.71
Monitor,ad66c849-6b31-4141-8ad5-2ac5327a835f,Chicago,8,846.24,Shipped,12/31/2024,105.78
Smartwatch,d2151c50-1d18-42de-b0b2-49d53ab54439,Seattle,1,411.51,Pending,7/6/2024,411.51
Headphones,15839371-d896-4adc-967a-f5aa1b461bbc,Seattle,5,963.6,Pending,1/18/2025,192.72
Tablet,364500e7-bebf-4055-a343-8acd8e1bbfb2,Seattle,10,4644.7,Cancelled,8/3/2024,464.47
